round,slot,engine,backend,model,test,rep,rate,clock
1,2,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg1024,1,280.072,2040.8108108108108
1,2,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg1024,2,279.941,2040.8108108108108
1,2,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg128,0,281.606,2040.8108108108108
1,2,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg128,1,281.961,2040.8108108108108
1,2,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg128,2,282.341,2040.8108108108108
1,2,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg2048,0,277.344,2040.8108108108108
1,2,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg2048,1,277.363,2040.8108108108108
1,2,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg2048,2,277.418,2040.8108108108108
1,2,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg32,0,278.224,2040.8108108108108
1,2,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg32,1,283.153,2040.8108108108108
1,2,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg32,2,283.371,2040.8108108108108
1,2,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg512,0,280.83,2040.8108108108108
1,2,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg512,1,280.768,2040.8108108108108
1,2,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg512,2,280.435,2040.8108108108108
1,3,phobos,CUDA,minicpm5-1b-Q8_0,pp128,0,7111.111111111111,2041.0869565217392
1,3,phobos,CUDA,minicpm5-1b-Q8_0,pp128,1,8000.0,2041.0869565217392
1,3,phobos,CUDA,minicpm5-1b-Q8_0,pp128,2,8000.0,2041.0869565217392
1,3,phobos,CUDA,minicpm5-1b-Q8_0,pp512,0,10240.0,2041.0869565217392
1,3,phobos,CUDA,minicpm5-1b-Q8_0,pp512,1,10240.0,2041.0869565217392
1,3,phobos,CUDA,minicpm5-1b-Q8_0,pp512,2,10448.979591836734,2041.0869565217392
1,3,phobos,CUDA,minicpm5-1b-Q8_0,tg1024,0,306.4033512866547,2041.0869565217392
1,3,phobos,CUDA,minicpm5-1b-Q8_0,tg1024,1,307.13857228554286,2041.0869565217392
1,3,phobos,CUDA,minicpm5-1b-Q8_0,tg1024,2,306.7705212702217,2041.0869565217392
1,3,phobos,CUDA,minicpm5-1b-Q8_0,tg128,0,311.43552311435525,2041.0869565217392
1,3,phobos,CUDA,minicpm5-1b-Q8_0,tg128,1,310.67961165048547,2041.0869565217392
1,3,phobos,CUDA,minicpm5-1b-Q8_0,tg128,2,310.67961165048547,2041.0869565217392
1,3,phobos,CUDA,minicpm5-1b-Q8_0,tg2048,0,302.1540277367955,2041.0869565217392
1,3,phobos,CUDA,minicpm5-1b-Q8_0,tg2048,1,302.64518989212354,2041.0869565217392
1,3,phobos,CUDA,minicpm5-1b-Q8_0,tg2048,2,302.51107828655836,2041.0869565217392
1,3,phobos,CUDA,minicpm5-1b-Q8_0,tg32,0,313.72549019607845,2041.0869565217392
1,3,phobos,CUDA,minicpm5-1b-Q8_0,tg32,1,310.67961165048547,2041.0869565217392
1,3,phobos,CUDA,minicpm5-1b-Q8_0,tg32,2,313.72549019607845,2041.0869565217392
1,3,phobos,CUDA,minicpm5-1b-Q8_0,tg512,0,308.99215449607726,2041.0869565217392
1,3,phobos,CUDA,minicpm5-1b-Q8_0,tg512,1,309.55259975816205,2041.0869565217392
1,3,phobos,CUDA,minicpm5-1b-Q8_0,tg512,2,308.80579010856457,2041.0869565217392
1,4,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,pp128,0,5488.22,2040.5696202531647
1,4,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,pp128,1,7444.41,2040.5696202531647
1,4,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,pp128,2,7502.89,2040.5696202531647
1,4,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,pp512,0,10113.2,2040.5696202531647
1,4,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,pp512,1,11207.1,2040.5696202531647
1,4,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,pp512,2,11226.7,2040.5696202531647
1,4,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,0,263.391,2040.5696202531647
1,4,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,1,263.023,2040.5696202531647
1,4,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,2,262.931,2040.5696202531647
1,4,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg128,0,259.959,2040.5696202531647
1,4,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg128,1,259.332,2040.5696202531647
1,4,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg128,2,258.637,2040.5696202531647
1,4,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,0,262.034,2040.5696202531647
1,4,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,1,262.173,2040.5696202531647
1,4,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,2,262.097,2040.5696202531647
1,4,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg32,0,242.679,2040.5696202531647
1,4,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg32,1,239.775,2040.5696202531647
1,4,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg32,2,237.912,2040.5696202531647
1,4,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg512,0,263.462,2040.5696202531647
1,4,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg512,1,263.443,2040.5696202531647
1,4,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg512,2,263.58,2040.5696202531647
1,5,phobos,CUDA,Qwen3.5-0.8B-Q8_0,pp128,0,5565.217391304348,2041.3636363636363
1,5,phobos,CUDA,Qwen3.5-0.8B-Q8_0,pp128,1,6095.2380952380945,2041.3636363636363
1,5,phobos,CUDA,Qwen3.5-0.8B-Q8_0,pp128,2,6400.0,2041.3636363636363
1,5,phobos,CUDA,Qwen3.5-0.8B-Q8_0,pp512,0,8533.333333333334,2041.3636363636363
1,5,phobos,CUDA,Qwen3.5-0.8B-Q8_0,pp512,1,8827.58620689655,2041.3636363636363
1,5,phobos,CUDA,Qwen3.5-0.8B-Q8_0,pp512,2,8827.58620689655,2041.3636363636363
1,5,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,0,319.8001249219238,2041.3636363636363
1,5,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,1,320.20012507817387,2041.3636363636363
1,5,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,2,319.7002809865751,2041.3636363636363
1,5,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg128,0,320.8020050125313,2041.3636363636363
1,5,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg128,1,321.608040201005,2041.3636363636363
1,5,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg128,2,321.608040201005,2041.3636363636363
1,5,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,0,319.05281196448044,2041.3636363636363
1,5,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,1,318.40796019900495,2041.3636363636363
1,5,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,2,318.9534340445413,2041.3636363636363
1,5,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg32,0,323.2323232323232,2041.3636363636363
1,5,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg32,1,323.2323232323232,2041.3636363636363
1,5,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg32,2,323.2323232323232,2041.3636363636363
1,5,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg512,0,320.8020050125313,2041.3636363636363
1,5,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg512,1,320.8020050125313,2041.3636363636363
1,5,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg512,2,321.2045169385194,2041.3636363636363
2,0,phobos,CUDA,Qwen3.5-0.8B-Q8_0,pp128,0,5565.217391304348,2006.1363636363637
2,0,phobos,CUDA,Qwen3.5-0.8B-Q8_0,pp128,1,6400.0,2006.1363636363637
2,0,phobos,CUDA,Qwen3.5-0.8B-Q8_0,pp128,2,6400.0,2006.1363636363637
2,0,phobos,CUDA,Qwen3.5-0.8B-Q8_0,pp512,0,8533.333333333334,2006.1363636363637
2,0,phobos,CUDA,Qwen3.5-0.8B-Q8_0,pp512,1,8827.58620689655,2006.1363636363637
2,0,phobos,CUDA,Qwen3.5-0.8B-Q8_0,pp512,2,8677.966101694916,2006.1363636363637
2,0,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,0,320.6011271133375,2006.1363636363637
2,0,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,1,320.6011271133375,2006.1363636363637
2,0,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,2,320.8020050125313,2006.1363636363637
2,0,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg128,0,321.608040201005,2006.1363636363637
2,0,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg128,1,321.608040201005,2006.1363636363637
2,0,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg128,2,322.4181360201511,2006.1363636363637
2,0,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,0,319.1522518310737,2006.1363636363637
2,0,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,1,319.1025241508258,2006.1363636363637
2,0,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,2,319.30152790770194,2006.1363636363637
2,0,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg32,0,323.2323232323232,2006.1363636363637
2,0,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg32,1,323.2323232323232,2006.1363636363637
2,0,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg32,2,326.53061224489795,2006.1363636363637
2,0,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg512,0,321.4061519146265,2006.1363636363637
2,0,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg512,1,321.2045169385194,2006.1363636363637
2,0,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg512,2,321.2045169385194,2006.1363636363637
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,pp128,0,5685.23,2040.5696202531647
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,pp128,1,7455.95,2040.5696202531647
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,pp128,2,7521.89,2040.5696202531647
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,pp512,0,9924.92,2040.5696202531647
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,pp512,1,11183.6,2040.5696202531647
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,pp512,2,11183.7,2040.5696202531647
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,0,263.235,2040.5696202531647
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,1,262.974,2040.5696202531647
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,2,262.999,2040.5696202531647
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg128,0,259.926,2040.5696202531647
