round,slot,engine,backend,model,test,rep,rate,clock
2,0,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg32,2,285.7142857142857,1976.111111111111
2,0,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg512,0,282.09366391184574,1976.111111111111
2,0,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg512,1,282.8729281767956,1976.111111111111
2,0,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg512,2,283.0292979546711,1976.111111111111
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,pp128,0,5732.4,2040.0
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,pp128,1,7334.87,2040.0
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,pp128,2,7261.18,2040.0
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,0,261.334,2040.0
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,1,261.015,2040.0
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,2,260.827,2040.0
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg128,0,257.088,2040.0
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg128,1,256.29,2040.0
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg128,2,256.063,2040.0
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,0,259.988,2040.0
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,1,260.012,2040.0
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,2,259.534,2040.0
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg32,0,240.924,2040.0
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg32,1,238.084,2040.0
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg32,2,238.676,2040.0
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg512,0,260.935,2040.0
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg512,1,260.866,2040.0
2,1,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg512,2,260.94,2040.0
3,0,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,pp128,0,5691.95,2014.1772151898733
3,0,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,pp128,1,7477.38,2014.1772151898733
3,0,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,pp128,2,7504.65,2014.1772151898733
3,0,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,0,261.584,2014.1772151898733
3,0,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,1,261.57,2014.1772151898733
3,0,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,2,261.47,2014.1772151898733
3,0,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg128,0,258.101,2014.1772151898733
3,0,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg128,1,256.562,2014.1772151898733
3,0,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg128,2,257.887,2014.1772151898733
3,0,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,0,259.792,2014.1772151898733
3,0,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,1,259.63,2014.1772151898733
3,0,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,2,259.691,2014.1772151898733
3,0,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg32,0,243.123,2014.1772151898733
