round,slot,engine,backend,model,test,rep,rate,clock
2,2,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,2,298.7164527421237,2020.0729927007299
2,2,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg4096,0,295.164660949773,2020.0729927007299
2,2,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg4096,1,295.35621574848574,2020.0729927007299
2,2,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg4096,2,295.3775149635826,2020.0729927007299
2,3,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,0,258.559,2040.0
2,3,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,1,258.531,2040.0
2,3,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,2,259.18,2040.0
2,3,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,0,257.39,2040.0
2,3,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,1,257.758,2040.0
2,3,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,2,257.673,2040.0
2,3,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg4096,0,255.138,2040.0
2,3,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg4096,1,255.174,2040.0
2,3,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg4096,2,255.142,2040.0
3,0,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,0,257.144,2025.1
3,0,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,1,258.929,2025.1
3,0,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,2,258.776,2025.1
3,0,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,0,257.964,2025.1
3,0,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,1,257.857,2025.1
3,0,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,2,257.55,2025.1
3,0,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg4096,0,255.146,2025.1
3,0,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg4096,1,255.083,2025.1
3,0,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg4096,2,255.629,2025.1
3,1,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,0,298.7164527421237,2023.029197080292
3,1,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,1,298.10771470160114,2023.029197080292
3,1,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,2,298.97810218978105,2023.029197080292
3,1,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,0,298.8472201955348,2023.029197080292
3,1,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,1,298.8908347927612,2023.029197080292
3,1,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,2,298.67288901852123,2023.029197080292
3,1,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg4096,0,295.52669552669556,2023.029197080292
3,1,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg4096,1,295.4414310444316,2023.029197080292
3,1,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg4096,2,295.2284849358512,2023.029197080292
3,2,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg1024,0,276.665,2040.0
3,2,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg1024,1,276.036,2040.0
3,2,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg1024,2,276.167,2040.0
3,2,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg2048,0,273.201,2040.0
3,2,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg2048,1,273.19,2040.0
3,2,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg2048,2,273.577,2040.0
3,2,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg4096,0,267.403,2040.0
3,2,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg4096,1,267.027,2040.0
3,2,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg4096,2,267.629,2040.0
3,3,phobos,CUDA,minicpm5-1b-Q8_0,tg1024,0,275.7877726905467,2026.8243243243244
3,3,phobos,CUDA,minicpm5-1b-Q8_0,tg1024,1,277.58200054215234,2026.8243243243244
3,3,phobos,CUDA,minicpm5-1b-Q8_0,tg1024,2,277.5067750677507,2026.8243243243244
3,3,phobos,CUDA,minicpm5-1b-Q8_0,tg2048,0,273.35824879871865,2026.8243243243244
3,3,phobos,CUDA,minicpm5-1b-Q8_0,tg2048,1,273.7601924876353,2026.8243243243244
3,3,phobos,CUDA,minicpm5-1b-Q8_0,tg2048,2,273.1030804107214,2026.8243243243244
3,3,phobos,CUDA,minicpm5-1b-Q8_0,tg4096,0,265.95675605480164,2026.8243243243244
3,3,phobos,CUDA,minicpm5-1b-Q8_0,tg4096,1,266.5625406742158,2026.8243243243244
3,3,phobos,CUDA,minicpm5-1b-Q8_0,tg4096,2,266.37185406776354,2026.8243243243244
