round,slot,engine,backend,model,test,rep,rate,clock
2,1,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,pp128,1,8559.53,2040.0
2,1,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,pp128,2,8567.09,2040.0
2,1,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg1024,0,251.589,2040.0
2,1,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg1024,1,251.317,2040.0
2,1,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg1024,2,251.291,2040.0
2,1,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg128,0,261.173,2040.0
2,1,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg128,1,264.772,2040.0
2,1,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg128,2,265.663,2040.0
2,1,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg2048,0,246.429,2040.0
2,1,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg2048,1,245.628,2040.0
2,1,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg2048,2,246.251,2040.0
2,1,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg32,0,260.62,2040.0
2,1,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg32,1,267.322,2040.0
2,1,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg32,2,264.356,2040.0
2,1,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg512,0,250.849,2040.0
2,1,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg512,1,251.411,2040.0
2,1,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg512,2,251.087,2040.0
3,0,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,pp128,0,6443.36,2014.7560975609756
3,0,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,pp128,1,8550.09,2014.7560975609756
3,0,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,pp128,2,8620.4,2014.7560975609756
3,0,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg1024,0,251.546,2014.7560975609756
3,0,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg1024,1,251.102,2014.7560975609756
3,0,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg1024,2,251.654,2014.7560975609756
3,0,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg128,0,260.393,2014.7560975609756
3,0,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg128,1,265.278,2014.7560975609756
3,0,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg128,2,264.617,2014.7560975609756
3,0,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg2048,0,247.778,2014.7560975609756
3,0,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg2048,1,244.714,2014.7560975609756
3,0,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg2048,2,250.431,2014.7560975609756
3,0,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg32,0,260.161,2014.7560975609756
3,0,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg32,1,263.963,2014.7560975609756
3,0,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg32,2,266.13,2014.7560975609756
3,0,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg512,0,251.997,2014.7560975609756
3,0,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg512,1,251.21,2014.7560975609756
3,0,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg512,2,251.414,2014.7560975609756
3,1,phobos,CUDA,minicpm5-1b-Q8_0,pp128,0,3047.6190476190473,2022.4719101123596
3,1,phobos,CUDA,minicpm5-1b-Q8_0,pp128,1,3764.705882352941,2022.4719101123596
3,1,phobos,CUDA,minicpm5-1b-Q8_0,pp128,2,3878.7878787878785,2022.4719101123596
3,1,phobos,CUDA,minicpm5-1b-Q8_0,tg1024,0,247.94188861985472,2022.4719101123596
3,1,phobos,CUDA,minicpm5-1b-Q8_0,tg1024,1,247.94188861985472,2022.4719101123596
3,1,phobos,CUDA,minicpm5-1b-Q8_0,tg1024,2,247.34299516908214,2022.4719101123596
3,1,phobos,CUDA,minicpm5-1b-Q8_0,tg128,0,258.06451612903226,2022.4719101123596
3,1,phobos,CUDA,minicpm5-1b-Q8_0,tg128,1,256.0,2022.4719101123596
