round,slot,engine,backend,model,test,rep,rate,clock
2,2,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,2,283.9711591791459,2023.8541666666667
2,2,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg4096,0,281.0677279901187,2023.8541666666667
2,2,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg4096,1,280.81722199369256,2023.8541666666667
2,2,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg4096,2,280.8749914283755,2023.8541666666667
2,3,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,0,258.479,2040.0
2,3,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,1,258.715,2040.0
2,3,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,2,258.859,2040.0
2,3,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,0,257.817,2040.0
2,3,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,1,257.604,2040.0
2,3,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,2,257.809,2040.0
2,3,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg4096,0,255.658,2040.0
2,3,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg4096,1,255.722,2040.0
2,3,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg4096,2,255.444,2040.0
3,0,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,0,258.398,2025.8
3,0,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,1,258.931,2025.8
3,0,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,2,259.342,2025.8
3,0,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,0,257.735,2025.8
3,0,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,1,257.647,2025.8
3,0,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,2,257.562,2025.8
3,0,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg4096,0,255.73,2025.8
3,0,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg4096,1,255.35,2025.8
3,0,llama.cpp CUDA,CUDA,Qwen3.5-0.8B-Q8_0,tg4096,2,255.398,2025.8
3,1,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,0,283.49944629014396,2023.7412587412587
3,1,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,1,285.3162440791307,2023.7412587412587
3,1,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg1024,2,285.87381351200446,2023.7412587412587
3,1,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,0,283.2641770401106,2023.7412587412587
3,1,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,1,284.16816983488275,2023.7412587412587
3,1,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg2048,2,284.2076047737996,2023.7412587412587
3,1,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg4096,0,280.7979707959142,2023.7412587412587
3,1,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg4096,1,281.3959879087662,2023.7412587412587
3,1,phobos,CUDA,Qwen3.5-0.8B-Q8_0,tg4096,2,281.2221077926536,2023.7412587412587
3,2,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg1024,0,276.138,2040.0
3,2,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg1024,1,276.437,2040.0
3,2,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg1024,2,275.54,2040.0
3,2,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg2048,0,273.517,2040.0
3,2,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg2048,1,273.375,2040.0
3,2,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg2048,2,272.78,2040.0
3,2,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg4096,0,267.334,2040.0
3,2,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg4096,1,267.541,2040.0
3,2,llama.cpp CUDA,CUDA,minicpm5-1b-Q8_0,tg4096,2,267.568,2040.0
3,3,phobos,CUDA,minicpm5-1b-Q8_0,tg1024,0,270.89947089947094,2029.76821192053
3,3,phobos,CUDA,minicpm5-1b-Q8_0,tg1024,1,271.33015368309486,2029.76821192053
3,3,phobos,CUDA,minicpm5-1b-Q8_0,tg1024,2,272.4853645556147,2029.76821192053
3,3,phobos,CUDA,minicpm5-1b-Q8_0,tg2048,0,267.7474179631324,2029.76821192053
3,3,phobos,CUDA,minicpm5-1b-Q8_0,tg2048,1,268.2735132302856,2029.76821192053
3,3,phobos,CUDA,minicpm5-1b-Q8_0,tg2048,2,267.7474179631324,2029.76821192053
3,3,phobos,CUDA,minicpm5-1b-Q8_0,tg4096,0,260.8086596625279,2029.76821192053
3,3,phobos,CUDA,minicpm5-1b-Q8_0,tg4096,1,260.9249585934514,2029.76821192053
3,3,phobos,CUDA,minicpm5-1b-Q8_0,tg4096,2,260.85848936441215,2029.76821192053
